"No.","Time","Source","Destination","Protocol","Length","Info"
"191","0.800653","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=189 Win=1088 Len=0 TSval=1220864078 TSecr=347693282"
"193","0.808592","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=195 Win=1088 Len=0 TSval=1220864086 TSecr=347693290"
"195","0.816710","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=201 Win=1088 Len=0 TSval=1220864094 TSecr=347693298"
"197","0.824883","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=207 Win=1088 Len=0 TSval=1220864102 TSecr=347693306"
"199","0.832617","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=213 Win=1088 Len=0 TSval=1220864110 TSecr=347693314"
"201","0.840637","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=219 Win=1088 Len=0 TSval=1220864118 TSecr=347693322"
"203","0.848672","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=225 Win=1088 Len=0 TSval=1220864126 TSecr=347693330"
"205","0.856887","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=231 Win=1088 Len=0 TSval=1220864134 TSecr=347693338"
"207","0.864889","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=237 Win=1088 Len=0 TSval=1220864142 TSecr=347693346"
"209","0.872902","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=243 Win=1088 Len=0 TSval=1220864150 TSecr=347693354"
"211","0.880554","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=249 Win=1088 Len=0 TSval=1220864158 TSecr=347693361"
"213","0.912589","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=255 Win=1088 Len=0 TSval=1220864190 TSecr=347693393"
"255","1.033502","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=6832 Ack=261 Win=1088 Len=0 TSval=1220864311 TSecr=347693514"
"257","1.034471","194.29.146.149","194.29.146.97","TCP","168","cvsup > 39835 [PSH, ACK] Seq=6832 Ack=261 Win=1088 Len=102 TSval=1220864312 TSecr=347693514"
"260","1.035304","194.29.146.149","194.29.146.97","TCP","86","cvsup > 39835 [PSH, ACK] Seq=6934 Ack=271 Win=1088 Len=20 TSval=1220864313 TSecr=347693516"
"262","1.036247","194.29.146.149","194.29.146.97","TCP","122","cvsup > 39835 [PSH, ACK] Seq=6954 Ack=281 Win=1088 Len=56 TSval=1220864314 TSecr=347693517"
"280","1.045185","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=7010 Ack=291 Win=1088 Len=1448 TSval=1220864322 TSecr=347693523"
"281","1.045438","194.29.146.149","194.29.146.97","TCP","1582","cvsup > 39835 [PSH, ACK] Seq=8458 Ack=291 Win=1088 Len=1516 TSval=1220864322 TSecr=347693523"
"311","1.089237","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=9974 Ack=321 Win=1088 Len=0 TSval=1220864367 TSecr=347693530"
"313","1.112741","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=9974 Ack=327 Win=1088 Len=0 TSval=1220864390 TSecr=347693594"
"317","1.148473","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=9974 Ack=335 Win=1088 Len=0 TSval=1220864426 TSecr=347693629"
"318","1.163109","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=9974 Ack=335 Win=1088 Len=1448 TSval=1220864440 TSecr=347693629"
"319","1.163363","194.29.146.149","194.29.146.97","TCP","3490","cvsup > 39835 [PSH, ACK] Seq=11422 Ack=335 Win=1088 Len=3424 TSval=1220864440 TSecr=347693629"
"322","1.205379","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14846 Ack=375 Win=1088 Len=0 TSval=1220864483 TSecr=347693647"
"323","1.272550","194.29.146.149","194.29.146.97","TCP","2727","cvsup > 39835 [PSH, ACK] Seq=14846 Ack=375 Win=1088 Len=2661 TSval=1220864549 TSecr=347693647"
"326","1.275894","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=17507 Ack=395 Win=1088 Len=0 TSval=1220864553 TSecr=347693757"
"327","1.306357","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=17507 Ack=395 Win=1088 Len=2896 TSval=1220864583 TSecr=347693757"
"329","1.306567","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=20403 Ack=395 Win=1088 Len=2896 TSval=1220864583 TSecr=347693757"
"330","1.306815","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=23299 Ack=395 Win=1088 Len=2896 TSval=1220864583 TSecr=347693757"
"331","1.307062","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=26195 Ack=395 Win=1088 Len=1448 TSval=1220864583 TSecr=347693757"
"332","1.307317","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=27643 Ack=395 Win=1088 Len=4344 TSval=1220864584 TSecr=347693788"
"334","1.308759","194.29.146.149","194.29.146.97","TCP","1787","cvsup > 39835 [PSH, ACK] Seq=31987 Ack=395 Win=1088 Len=1721 TSval=1220864586 TSecr=347693789"
"337","1.392684","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=623 Win=1088 Len=0 TSval=1220864670 TSecr=347693833"
"427","2.081053","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=629 Win=1088 Len=0 TSval=1220865358 TSecr=347694562"
"429","2.089508","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=635 Win=1088 Len=0 TSval=1220865367 TSecr=347694570"
"431","2.097276","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=641 Win=1088 Len=0 TSval=1220865375 TSecr=347694578"
"433","2.105466","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=647 Win=1088 Len=0 TSval=1220865383 TSecr=347694586"
"436","2.112659","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=653 Win=1088 Len=0 TSval=1220865390 TSecr=347694594"
"438","2.120687","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=659 Win=1088 Len=0 TSval=1220865398 TSecr=347694602"
"440","2.128706","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=665 Win=1088 Len=0 TSval=1220865406 TSecr=347694610"
"442","2.136951","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=671 Win=1088 Len=0 TSval=1220865414 TSecr=347694618"
"445","2.145030","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=677 Win=1088 Len=0 TSval=1220865423 TSecr=347694626"
"447","2.153067","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=683 Win=1088 Len=0 TSval=1220865430 TSecr=347694634"
"449","2.161018","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=689 Win=1088 Len=0 TSval=1220865438 TSecr=347694642"
"451","2.169130","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=695 Win=1088 Len=0 TSval=1220865446 TSecr=347694650"
"453","2.177066","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=701 Win=1088 Len=0 TSval=1220865454 TSecr=347694658"
"455","2.185106","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=707 Win=1088 Len=0 TSval=1220865463 TSecr=347694666"
"457","2.193042","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33708 Ack=713 Win=1088 Len=0 TSval=1220865471 TSecr=347694674"
"458","2.199131","194.29.146.149","194.29.146.97","TCP","168","cvsup > 39835 [PSH, ACK] Seq=33708 Ack=713 Win=1088 Len=102 TSval=1220865476 TSecr=347694674"
"460","2.239534","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=723 Win=1088 Len=0 TSval=1220865517 TSecr=347694681"
"462","2.240079","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=753 Win=1088 Len=0 TSval=1220865517 TSecr=347694721"
"464","2.242665","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=759 Win=1088 Len=0 TSval=1220865520 TSecr=347694722"
"466","2.249529","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=765 Win=1088 Len=0 TSval=1220865527 TSecr=347694730"
"468","2.257110","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=771 Win=1088 Len=0 TSval=1220865535 TSecr=347694738"
"470","2.267840","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=777 Win=1088 Len=0 TSval=1220865545 TSecr=347694746"
"472","2.274070","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=783 Win=1088 Len=0 TSval=1220865551 TSecr=347694754"
"474","2.282620","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=789 Win=1088 Len=0 TSval=1220865560 TSecr=347694762"
"476","2.289316","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=795 Win=1088 Len=0 TSval=1220865567 TSecr=347694770"
"478","2.297140","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=801 Win=1088 Len=0 TSval=1220865575 TSecr=347694778"
"480","2.306948","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=807 Win=1088 Len=0 TSval=1220865584 TSecr=347694786"
"482","2.314597","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=813 Win=1088 Len=0 TSval=1220865592 TSecr=347694794"
"484","2.322242","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=819 Win=1088 Len=0 TSval=1220865600 TSecr=347694802"
"486","2.329980","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=825 Win=1088 Len=0 TSval=1220865607 TSecr=347694810"
"488","2.337484","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=831 Win=1088 Len=0 TSval=1220865615 TSecr=347694818"
"490","2.345450","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=837 Win=1088 Len=0 TSval=1220865623 TSecr=347694826"
"492","2.353322","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=843 Win=1088 Len=0 TSval=1220865631 TSecr=347694834"
"494","2.361496","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=849 Win=1088 Len=0 TSval=1220865639 TSecr=347694842"
"496","2.369354","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=855 Win=1088 Len=0 TSval=1220865647 TSecr=347694850"
"499","2.441665","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=861 Win=1088 Len=0 TSval=1220865719 TSecr=347694922"
"501","2.441947","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=867 Win=1088 Len=0 TSval=1220865720 TSecr=347694923"
"503","2.529595","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=873 Win=1088 Len=0 TSval=1220865807 TSecr=347695010"
"505","2.533742","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=879 Win=1088 Len=0 TSval=1220865811 TSecr=347695011"
"507","2.689392","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=885 Win=1088 Len=0 TSval=1220865967 TSecr=347695170"
"509","2.697388","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=891 Win=1088 Len=0 TSval=1220865975 TSecr=347695178"
"511","2.707135","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=897 Win=1088 Len=0 TSval=1220865984 TSecr=347695186"
"513","2.713448","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=903 Win=1088 Len=0 TSval=1220865991 TSecr=347695194"
"515","2.721473","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=909 Win=1088 Len=0 TSval=1220865999 TSecr=347695202"
"517","2.729406","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=915 Win=1088 Len=0 TSval=1220866007 TSecr=347695210"
"519","2.738037","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=921 Win=1088 Len=0 TSval=1220866015 TSecr=347695218"
"521","2.745453","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=927 Win=1088 Len=0 TSval=1220866023 TSecr=347695226"
"523","2.753049","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=933 Win=1088 Len=0 TSval=1220866031 TSecr=347695234"
"525","2.761102","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=939 Win=1088 Len=0 TSval=1220866039 TSecr=347695242"
"527","2.769143","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=945 Win=1088 Len=0 TSval=1220866047 TSecr=347695250"
"529","2.779377","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=951 Win=1088 Len=0 TSval=1220866057 TSecr=347695258"
"531","2.786624","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=957 Win=1088 Len=0 TSval=1220866064 TSecr=347695266"
"533","2.793780","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=963 Win=1088 Len=0 TSval=1220866071 TSecr=347695274"
"535","2.801409","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=969 Win=1088 Len=0 TSval=1220866079 TSecr=347695282"
"537","2.809103","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=975 Win=1088 Len=0 TSval=1220866087 TSecr=347695290"
"539","2.817178","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=981 Win=1088 Len=0 TSval=1220866095 TSecr=347695298"
"541","2.825102","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=987 Win=1088 Len=0 TSval=1220866103 TSecr=347695306"
"543","2.833149","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=993 Win=1088 Len=0 TSval=1220866111 TSecr=347695314"
"545","2.841053","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=999 Win=1088 Len=0 TSval=1220866119 TSecr=347695322"
"547","2.849119","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1005 Win=1088 Len=0 TSval=1220866127 TSecr=347695330"
"549","2.857102","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1011 Win=1088 Len=0 TSval=1220866135 TSecr=347695338"
"551","2.865039","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1017 Win=1088 Len=0 TSval=1220866143 TSecr=347695346"
"553","2.873086","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1023 Win=1088 Len=0 TSval=1220866151 TSecr=347695354"
"555","2.881075","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1029 Win=1088 Len=0 TSval=1220866159 TSecr=347695362"
"557","2.889484","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1035 Win=1088 Len=0 TSval=1220866167 TSecr=347695370"
"559","2.897462","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1041 Win=1088 Len=0 TSval=1220866175 TSecr=347695378"
"561","2.905475","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1047 Win=1088 Len=0 TSval=1220866183 TSecr=347695386"
"563","2.921472","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1053 Win=1088 Len=0 TSval=1220866199 TSecr=347695402"
"565","2.929407","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1059 Win=1088 Len=0 TSval=1220866207 TSecr=347695410"
"567","2.937327","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1065 Win=1088 Len=0 TSval=1220866215 TSecr=347695418"
"569","2.945337","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1071 Win=1088 Len=0 TSval=1220866223 TSecr=347695426"
"571","2.955084","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1077 Win=1088 Len=0 TSval=1220866232 TSecr=347695434"
"573","2.963181","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1083 Win=1088 Len=0 TSval=1220866241 TSecr=347695442"
"575","2.978361","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1089 Win=1088 Len=0 TSval=1220866256 TSecr=347695458"
"577","2.985762","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1095 Win=1088 Len=0 TSval=1220866263 TSecr=347695466"
"579","2.993094","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1101 Win=1088 Len=0 TSval=1220866271 TSecr=347695474"
"581","3.001132","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1107 Win=1088 Len=0 TSval=1220866279 TSecr=347695482"
"593","3.011909","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1113 Win=1088 Len=0 TSval=1220866289 TSecr=347695490"
"603","3.019948","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1119 Win=1088 Len=0 TSval=1220866297 TSecr=347695498"
"622","3.033564","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1125 Win=1088 Len=0 TSval=1220866311 TSecr=347695514"
"650","3.048766","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1131 Win=1088 Len=0 TSval=1220866326 TSecr=347695530"
"669","3.064840","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1137 Win=1088 Len=0 TSval=1220866342 TSecr=347695546"
"679","3.082816","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1143 Win=1088 Len=0 TSval=1220866360 TSecr=347695562"
"681","3.089809","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1149 Win=1088 Len=0 TSval=1220866367 TSecr=347695570"
"683","3.105511","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1155 Win=1088 Len=0 TSval=1220866383 TSecr=347695586"
"686","3.123040","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1161 Win=1088 Len=0 TSval=1220866400 TSecr=347695602"
"688","3.138015","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1167 Win=1088 Len=0 TSval=1220866415 TSecr=347695618"
"691","3.163241","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=33810 Ack=1173 Win=1088 Len=0 TSval=1220866441 TSecr=347695642"
"693","3.323515","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=33810 Ack=1179 Win=1088 Len=2896 TSval=1220866601 TSecr=347695802"
"695","3.323744","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=36706 Ack=1179 Win=1088 Len=1448 TSval=1220866601 TSecr=347695802"
"696","3.323994","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=38154 Ack=1179 Win=1088 Len=1448 TSval=1220866601 TSecr=347695802"
"697","3.324283","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=39602 Ack=1179 Win=1088 Len=1448 TSval=1220866601 TSecr=347695805"
"698","3.324561","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=41050 Ack=1179 Win=1088 Len=1448 TSval=1220866601 TSecr=347695805"
"700","3.325663","194.29.146.149","194.29.146.97","TCP","886","cvsup > 39835 [PSH, ACK] Seq=42498 Ack=1179 Win=1088 Len=820 TSval=1220866603 TSecr=347695806"
"703","3.371362","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=43318 Ack=1199 Win=1088 Len=0 TSval=1220866649 TSecr=347695812"
"771","3.473386","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=43318 Ack=1205 Win=1088 Len=0 TSval=1220866751 TSecr=347695954"
"773","3.480916","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=43318 Ack=1211 Win=1088 Len=0 TSval=1220866758 TSecr=347695962"
"775","3.488829","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=43318 Ack=1217 Win=1088 Len=0 TSval=1220866766 TSecr=347695970"
"777","3.498281","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=43318 Ack=1223 Win=1088 Len=0 TSval=1220866775 TSecr=347695978"
"779","3.505442","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=43318 Ack=1229 Win=1088 Len=0 TSval=1220866783 TSecr=347695986"
"781","3.513079","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=43318 Ack=1235 Win=1088 Len=0 TSval=1220866791 TSecr=347695994"
"784","3.521684","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=43318 Ack=1241 Win=1088 Len=0 TSval=1220866799 TSecr=347696002"
"786","3.532134","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=43318 Ack=1247 Win=1088 Len=0 TSval=1220866809 TSecr=347696010"
"788","3.553893","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=43318 Ack=1253 Win=1088 Len=0 TSval=1220866831 TSecr=347696034"
